t,lead_I
27054.0,-96663.15
27056.0,-96631.55
27058.0,-96612.65000000001
27060.0,-96596.0
27062.0,-96575.7
27064.0,-96552.1
27066.0,-96524.6
27068.0,-96501.35000000002
27069.97,-96493.40000000001
27071.95,-96489.05
27073.93,-96464.6
27075.9,-96424.45
27077.9,-96395.4
27079.9,-96381.3
27081.9,-96361.90000000001
27083.9,-96331.20000000001
27085.9,-96300.55000000002
27087.9,-96273.6
27089.9,-96247.8
27091.9,-96224.45000000001
27093.9,-96200.3
27095.9,-96170.4
27097.9,-96142.6
27099.9,-96125.6
27101.9,-96111.0
27103.9,-96087.90000000001
27105.9,-96059.90000000002
27107.9,-96033.05
27109.9,-96006.00000000001
27111.9,-95979.70000000003
27113.9,-95958.20000000003
27115.9,-95938.25000000001
27117.9,-95911.95000000003
27119.9,-95880.60000000002
27121.9,-95856.05000000002
27123.9,-95843.90000000002
27125.9,-95833.05000000002
27127.9,-95810.75000000001
27129.9,-95781.6
27131.9,-95758.70000000001
27133.9,-95741.75000000001
27135.9,-95719.25000000001
27137.9,-95687.8
27139.9,-95655.3
27141.9,-95629.55
27143.9,-95611.75
27145.9,-95595.75000000001
27147.9,-95573.2
27149.88,-95544.45000000001
27151.85,-95519.40000000002
27153.82,-95502.20000000001
27155.8,-95484.10000000002
27157.8,-95456.75000000001
27159.8,-95423.15000000001
27161.8,-95390.45
27163.8,-95361.59999999999
27165.8,-95336.1
27167.8,-95311.1
27169.8,-95282.75
27171.8,-95251.75
27173.8,-95224.3
27175.8,-95203.3
27177.8,-95183.15000000001
27179.8,-95155.2
27181.8,-95116.65000000001
27183.8,-95074.00000000001
27185.8,-95036.85
27187.8,-95005.9
27189.8,-94972.0
27191.8,-94930.8
27193.8,-94890.59999999999
27195.8,-94860.04999999999
27197.8,-94837.6
27199.8,-94816.34999999998
27201.8,-94794.15
27203.8,-94776.59999999999
27205.8,-94769.74999999999
27207.8,-94768.35
27209.8,-94758.8
27211.8,-94737.95
27213.8,-94717.75
27215.8,-94706.6
27217.8,-94699.3
27219.8,-94690.2
27221.8,-94682.0
27223.8,-94679.0
27225.8,-94681.15000000001
27227.8,-94685.05
27229.78,-94685.65000000001
27231.75,-94679.6
27233.72,-94669.75
27235.7,-94661.50000000001
27237.7,-94654.70000000001
27239.7,-94644.55
27241.7,-94627.09999999999
27243.7,-94600.54999999999
27245.7,-94567.15
27247.7,-94536.59999999999
27249.7,-94517.7
27251.7,-94506.25000000001
27253.7,-94489.55
27255.7,-94463.95000000001
27257.7,-94438.75
27259.7,-94421.7
27261.7,-94407.95
27263.7,-94388.45
27265.7,-94366.29999999999
27267.7,-94354.0
27269.7,-94353.05
27271.7,-94349.45000000001
27273.7,-94333.1
27275.7,-94309.7
27277.7,-94286.09999999999
27279.7,-94253.55
27281.7,-94194.29999999999
27283.7,-94101.14999999998
27285.7,-93982.54999999999
27287.7,-93848.65
27289.7,-93701.70000000001
27291.7,-93541.95000000001
27293.7,-93374.35
27295.7,-93207.75
27297.7,-93055.8
27299.7,-92935.09999999999
27301.7,-92851.05
27303.7,-92792.7
27305.7,-92749.39999999998
27307.7,-92721.24999999997
27309.68,-92707.84999999998
27311.65,-92701.59999999999
27313.63,-92695.15
27315.6,-92683.75
27317.6,-92667.54999999999
27319.6,-92660.65
27321.6,-92682.45
27323.6,-92732.5
27325.6,-92795.2
27327.6,-92870.04999999999
27329.6,-92969.95
27331.6,-93092.34999999999
27333.6,-93218.75
27335.6,-93335.45
27337.6,-93434.35
27339.6,-93507.05
27341.6,-93552.45
27343.6,-93572.3
27345.6,-93557.6
27347.6,-93505.00000000001
27349.6,-93438.65000000001
27351.6,-93386.55
27353.6,-93348.85000000002
27355.6,-93313.05000000002
27357.6,-93280.30000000002
27359.6,-93256.75
27361.6,-93240.5
27363.6,-93227.70000000001
27365.6,-93214.55
27367.6,-93193.3
27369.6,-93162.1
27371.6,-93131.15000000001
27373.6,-93108.7
27375.6,-93090.95000000001
27377.6,-93069.40000000001
27379.6,-93039.15
27381.6,-93002.4
27383.6,-92969.5
27385.6,-92949.25000000001
27387.6,-92935.65000000001
27389.6,-92914.40000000001
27391.6,-92883.55
27393.6,-92855.25
27395.6,-92835.6
27397.5,-92814.65
27399.5,-92782.79999999999
27401.5,-92745.9
27403.5,-92716.9
27405.5,-92697.45
27407.5,-92678.0
27409.5,-92652.1
27411.5,-92623.5
27413.5,-92599.59999999999
27415.5,-92581.04999999999
27417.5,-92560.29999999997
27419.5,-92532.2
27421.5,-92502.70000000001
27423.5,-92480.15000000001
27425.5,-92462.65000000002
27427.5,-92441.65000000002
27429.5,-92413.55
27431.5,-92380.25
27433.5,-92344.65
27435.5,-92311.55
27437.5,-92284.25
27439.5,-92258.04999999999
27441.5,-92226.6
27443.5,-92192.5
27445.5,-92162.15000000001
27447.5,-92134.65000000001
27449.5,-92103.40000000001
27451.5,-92063.75000000001
27453.5,-92016.45000000001
27455.5,-91969.35
27457.5,-91931.84999999999
27459.5,-91901.54999999999
27461.5,-91865.55
27463.5,-91820.60000000002
27465.5,-91779.25000000003
27467.5,-91750.25000000003
27469.5,-91727.10000000002
27471.5,-91699.8
27473.5,-91666.7
27475.5,-91632.20000000001
27477.4,-91600.45000000001
27479.4,-91569.65000000001
27481.4,-91531.90000000001
27483.4,-91484.25
27485.4,-91437.05
27487.4,-91400.95
27489.4,-91371.59999999999
27491.4,-91337.99999999999
27493.4,-91298.5
27495.4,-91259.25
27497.4,-91224.84999999998
27499.4,-91196.19999999998
27501.4,-91169.84999999999
27503.4,-91138.35
27505.4,-91098.2
27507.4,-91055.5
27509.4,-91018.35
27511.4,-90986.84999999999
27513.4,-90954.09999999999
27515.4,-90915.6
27517.4,-90875.85
27519.4,-90844.40000000001
27521.4,-90823.05000000002
27523.4,-90800.99999999999
27525.4,-90767.9
27527.4,-90729.15
27529.4,-90701.59999999999
27531.4,-90691.15
27533.4,-90681.7
27535.4,-90656.40000000001
27537.4,-90622.50000000001
27539.4,-90598.25000000001
27541.4,-90583.2
27543.4,-90565.99999999999
27545.4,-90549.59999999998
27547.4,-90541.15
27549.4,-90533.25
27551.4,-90520.8
27553.4,-90513.05
27555.4,-90510.65
27557.4,-90502.09999999999
27559.38,-90489.65
27561.35,-90487.19999999998
27563.32,-90495.09999999999
27565.3,-90503.45000000001
27567.3,-90507.65000000002
27569.3,-90504.20000000003
27571.3,-90492.70000000001
27573.3,-90487.45000000001
27575.3,-90500.0
27577.3,-90515.59999999999
27579.3,-90514.69999999998
27581.3,-90506.0
27583.3,-90508.90000000001
27585.3,-90518.8
27587.3,-90518.8
27589.3,-90510.0
27591.3,-90505.35
27593.3,-90509.0
27595.3,-90519.7
27597.3,-90535.45
27599.3,-90546.59999999999
27601.3,-90545.15
27603.3,-90540.74999999999
27605.3,-90547.3
27607.3,-90560.75000000003
27609.3,-90568.75000000001
27611.3,-90569.75000000001
27613.3,-90569.45000000001
27615.3,-90569.85
27617.3,-90569.9
27619.3,-90568.95
27621.3,-90566.55000000002
27623.3,-90563.95000000001
27625.3,-90564.85
27627.3,-90571.60000000002
27629.3,-90580.90000000002
27631.3,-90585.25000000001
27633.3,-90580.7
27635.3,-90571.84999999999
27637.3,-90566.84999999999
27639.28,-90567.15
27641.25,-90564.09999999999
27643.22,-90549.54999999999
27645.2,-90527.8
27647.2,-90511.45000000001
27649.2,-90504.75
27651.2,-90498.70000000001
27653.2,-90485.3
27655.2,-90468.2
27657.2,-90455.95
27659.2,-90451.5
27661.2,-90449.05
27663.2,-90439.20000000001
27665.2,-90420.5
27667.2,-90403.34999999999
27669.2,-90394.8
27671.2,-90386.15000000001
27673.2,-90367.10000000002
27675.2,-90340.95000000001
27677.2,-90315.6
27679.2,-90293.75000000001
27681.2,-90278.25000000001
27683.2,-90269.95000000003
27685.2,-90260.15000000002
27687.2,-90242.20000000001
27689.2,-90223.6
27691.2,-90212.9
27693.2,-90204.15
27695.2,-90187.75
27697.2,-90166.35
27699.2,-90149.70000000001
27701.2,-90141.70000000001
27703.2,-90135.8
27705.2,-90121.54999999999
27707.2,-90098.04999999999
27709.2,-90078.19999999998
27711.2,-90072.74999999999
27713.2,-90074.2
27715.2,-90068.2
27717.2,-90054.20000000001
27719.18,-90042.25
27721.15,-90036.95
27723.13,-90034.24999999999
27725.1,-90029.4
27727.1,-90021.65000000001
27729.1,-90015.5
27731.1,-90017.2
27733.1,-90026.4
27735.1,-90034.5
27737.1,-90035.75
27739.1,-90034.95
27741.1,-90038.7
27743.1,-90046.2
27745.1,-90052.40000000001
27747.1,-90055.05
27749.1,-90055.75000000001
27751.1,-90058.90000000002
27753.1,-90068.35000000002
27755.1,-90080.0
27757.1,-90082.35
27759.1,-90072.05
27761.1,-90061.45
27763.1,-90062.49999999999
27765.1,-90070.25
27767.1,-90070.7
27769.1,-90058.15
27771.1,-90038.19999999998
27773.1,-90020.19999999998
27775.1,-90009.79999999999
27777.1,-90001.34999999999
27779.1,-89979.84999999999
27781.1,-89941.75
27783.1,-89905.40000000001
27785.1,-89886.45
27787.1,-89874.30000000002
27789.1,-89850.45
27791.1,-89817.49999999999
27793.1,-89792.85
27795.1,-89784.85
27797.1,-89787.30000000002
27799.07,-89788.35000000002
27801.05,-89780.6
27803.03,-89769.45
27805.0,-89768.19999999998
27807.0,-89778.8
27809.0,-89788.15000000001
27811.0,-89788.45000000001
27813.0,-89787.80000000002
27815.0,-89794.70000000001
27817.0,-89807.1
27819.0,-89821.25000000001
27821.0,-89837.95000000001
27823.0,-89856.40000000001
27825.0,-89873.4
27827.0,-89889.34999999999
27829.0,-89905.65
27831.0,-89917.04999999999
27833.0,-89917.4
27835.0,-89911.0
27837.0,-89908.99999999999
27839.0,-89915.34999999999
27841.0,-89922.65000000001
27843.0,-89923.8
27845.0,-89921.54999999999
27847.0,-89923.49999999999
27849.0,-89929.95
27851.0,-89933.95000000001
27853.0,-89933.85
27855.0,-89938.5
27857.0,-89955.75
27859.0,-89980.15
27861.0,-89997.70000000001
27863.0,-90002.15000000001
27865.0,-90002.25
27867.0,-90008.45000000001
27869.0,-90015.29999999999
27871.0,-90004.7
27873.0,-89964.85000000002
27875.0,-89897.55
27877.0,-89808.30000000003
27878.97,-89698.10000000002
27880.95,-89566.40000000002
27882.93,-89415.15000000001
27884.9,-89250.3
27886.9,-89084.95
27888.9,-88938.65
27890.9,-88825.04999999999
27892.9,-88740.7
27894.9,-88675.15000000001
27896.9,-88629.20000000001
27898.9,-88612.15000000001
27900.9,-88620.70000000001
27902.9,-88634.50000000001
27904.9,-88635.10000000002
27906.9,-88624.05000000002
27908.9,-88619.70000000003
27910.9,-88637.75000000003
27912.9,-88677.90000000002
27914.9,-88732.60000000002
27916.9,-88804.25000000001
27918.9,-88904.20000000001
27920.9,-89035.15000000001
27922.9,-89183.9
27924.9,-89334.3
27926.9,-89479.54999999999
27928.9,-89617.25
27930.9,-89736.74999999999
27932.9,-89821.54999999999
27934.9,-89865.9
27936.9,-89879.94999999998
27938.9,-89875.49999999999
27940.9,-89857.20000000001
27942.9,-89830.09999999999
27944.9,-89804.2
27946.9,-89785.79999999999
27948.9,-89773.59999999999
27950.9,-89766.95
27952.9,-89767.65
27954.9,-89771.20000000001
27956.9,-89768.55000000002
27958.88,-89759.8
27960.85,-89753.8
27962.82,-89753.8
27964.8,-89754.34999999999
27966.8,-89750.09999999999
27968.8,-89739.7
27970.8,-89728.05
27972.8,-89724.95000000001
27974.8,-89729.65000000001
27976.8,-89725.25
27978.8,-89703.6
27980.8,-89683.1
27982.8,-89682.35
27984.8,-89692.90000000001
27986.8,-89696.15
27988.8,-89691.29999999999
27990.8,-89689.34999999999
27992.8,-89693.2
27994.8,-89698.25
27996.8,-89701.4
27998.8,-89698.84999999999
28000.8,-89686.75
28002.8,-89671.6
28004.8,-89664.25
28006.8,-89660.25
28008.8,-89646.25
28010.8,-89625.2
28012.8,-89612.4
28014.8,-89609.85
28016.8,-89606.09999999999
28018.8,-89595.49999999999
28020.8,-89580.2
28022.8,-89563.69999999998
28024.8,-89551.7
28026.8,-89546.2
28028.8,-89536.75
28030.8,-89513.79999999999
28032.8,-89487.0
28034.8,-89474.5
28036.8,-89477.44999999998
28038.78,-89479.44999999998
28040.75,-89470.65
28042.72,-89458.1
28044.7,-89452.00000000001
28046.7,-89453.05000000002
28048.7,-89456.50000000001
28050.7,-89456.5
28052.7,-89445.1
28054.7,-89423.15000000001
28056.7,-89408.9
28058.7,-89414.75
28060.7,-89424.8
28062.7,-89419.70000000001
28064.7,-89407.00000000001
28066.7,-89401.5
28068.7,-89399.25
28070.7,-89392.20000000001
28072.7,-89382.7
28074.7,-89368.95
28076.7,-89344.55
28078.7,-89318.9
28080.7,-89307.20000000001
28082.7,-89301.25000000001
28084.7,-89281.60000000002
28086.7,-89252.70000000001
28088.7,-89234.15
28090.7,-89226.45
28092.7,-89215.35
28094.7,-89196.8
28096.7,-89173.80000000002
28098.7,-89147.5
28100.7,-89124.00000000001
28102.7,-89106.6
28104.7,-89082.65000000001
28106.7,-89045.95000000001
28108.7,-89015.5
28110.7,-89005.70000000001
28112.7,-89002.6
28114.7,-88990.8
28116.7,-88976.05
28118.68,-88967.8
28120.65,-88964.00000000001
28122.63,-88959.30000000002
28124.6,-88952.85
28126.6,-88946.90000000001
28128.6,-88942.90000000001
28130.6,-88941.40000000001
28132.6,-88945.25000000001
28134.6,-88957.95
28136.6,-88975.65
28138.6,-88990.34999999999
28140.6,-89003.04999999999
28142.6,-89021.45000000001
28144.6,-89045.90000000001
28146.6,-89068.9
28148.6,-89085.15000000001
28150.6,-89095.15000000001
28152.6,-89105.7
28154.6,-89126.90000000001
28156.6,-89159.04999999999
28158.6,-89189.79999999999
28160.6,-89213.15
28162.6,-89239.24999999999
28164.6,-89275.15
28166.6,-89310.99999999999
28168.6,-89335.94999999998
28170.6,-89353.84999999998
28172.6,-89375.44999999998
28174.6,-89404.04999999999
28176.6,-89432.84999999999
28178.6,-89452.95
28180.6,-89465.25000000001
28182.6,-89482.25000000001
28184.6,-89511.55000000002
28186.6,-89544.00000000001
28188.6,-89567.65000000001
28190.6,-89583.6
28192.6,-89599.54999999999
28194.6,-89618.29999999999
28196.6,-89638.79999999999
28198.57,-89657.75
28200.55,-89669.65000000001
28202.53,-89674.35
28204.5,-89680.3
28206.5,-89693.85
28208.5,-89711.3
28210.5,-89723.65000000001
28212.5,-89725.80000000002
28214.5,-89722.30000000003
28216.5,-89724.10000000002
28218.5,-89733.40000000002
28220.5,-89738.00000000001
28222.5,-89731.70000000001
28224.5,-89728.35
28226.5,-89740.55
28228.5,-89758.55
28230.5,-89766.50000000001
28232.5,-89765.20000000001
28234.5,-89765.70000000003
28236.5,-89773.05000000002
28238.5,-89784.75000000001
28240.5,-89795.15000000001
28242.5,-89799.75000000001
28244.5,-89801.79999999999
28246.5,-89808.85
28248.5,-89821.2
28250.5,-89833.70000000001
28252.5,-89844.6
28254.5,-89854.65000000001
28256.5,-89865.5
28258.5,-89882.7
28260.5,-89908.0
28262.5,-89929.6
28264.5,-89935.65000000001
28266.5,-89933.15
28268.5,-89938.3
28270.5,-89953.1
28272.5,-89964.8
28274.5,-89965.14999999998
28276.5,-89960.95
28278.5,-89964.80000000002
28280.5,-89979.95000000001
28282.5,-89997.1
28284.5,-90006.20000000001
28286.4,-90009.25000000001
28288.4,-90017.40000000001
28290.4,-90035.25000000003
28292.4,-90052.90000000002
28294.4,-90057.55000000002
28296.4,-90049.54999999999
28298.4,-90041.8
28300.4,-90042.99999999999
28302.4,-90048.49999999999
28304.4,-90049.84999999999
28306.4,-90047.79999999999
28308.4,-90050.95
28310.4,-90063.25
28312.4,-90078.40000000001
28314.4,-90087.70000000001
28316.4,-90090.54999999999
28318.4,-90093.79999999999
28320.4,-90101.3
28322.4,-90108.40000000001
28324.4,-90108.55
28326.4,-90101.6
28328.4,-90093.25
28330.4,-90089.0
28332.4,-90091.95000000001
28334.4,-90101.95000000001
28336.4,-90114.50000000001
28338.4,-90124.7
28340.4,-90135.69999999998
28342.4,-90154.9
28344.4,-90179.3
28346.4,-90195.7
28348.4,-90199.95000000001
28350.4,-90203.75000000001
28352.4,-90216.0
28354.4,-90229.74999999999
28356.4,-90234.19999999998
28358.4,-90229.34999999999
28360.4,-90224.8
28362.4,-90229.74999999999
28364.4,-90243.24999999999
28366.3,-90253.05
28368.3,-90250.49999999999
28370.3,-90245.59999999998
28372.3,-90253.34999999999
28374.3,-90268.90000000001
28376.3,-90274.05000000002
28378.3,-90263.60000000002
28380.3,-90246.55000000002
28382.3,-90229.1
28384.3,-90213.40000000001
28386.3,-90203.25000000001
28388.3,-90197.7
28390.3,-90190.30000000002
28392.3,-90181.55000000002
28394.3,-90178.55000000002
28396.3,-90180.90000000001
28398.3,-90182.9
28400.3,-90185.90000000001
28402.3,-90195.00000000001
28404.3,-90210.0
28406.3,-90226.7
28408.3,-90239.89999999998
28410.3,-90244.04999999999
28412.3,-90242.95000000001
28414.3,-90252.59999999999
28416.3,-90279.85
28418.3,-90309.25
28420.3,-90326.3
28422.3,-90339.35
28424.3,-90363.2
28426.3,-90395.25
28428.3,-90421.7
28430.3,-90436.8
28432.3,-90447.85
28434.3,-90466.25
28436.3,-90493.5
28438.3,-90514.75
28440.3,-90516.09999999999
28442.3,-90506.8
28444.3,-90508.45
28446.3,-90526.6
28448.28,-90548.65000000001
28450.25,-90565.1
28452.22,-90575.6
28454.2,-90581.25
28456.2,-90585.35
28458.2,-90594.95000000001
28460.2,-90611.30000000002
28462.2,-90626.95000000001
28464.2,-90638.75000000001
28466.2,-90653.75000000001
28468.2,-90676.65000000002
28470.2,-90701.85
28472.2,-90720.25
28474.2,-90724.8
28476.2,-90712.19999999998
28478.2,-90686.25
28480.2,-90650.29999999999
28482.2,-90593.34999999999
28484.2,-90499.55
28486.2,-90373.4
28488.2,-90236.75
28490.2,-90100.95
28492.2,-89963.15
28494.2,-89828.95
28496.2,-89719.89999999998
28498.2,-89655.04999999999
28500.2,-89633.69999999998
28502.2,-89638.24999999999
28504.2,-89653.09999999999
28506.2,-89677.9
28508.2,-89716.54999999999
28510.2,-89758.45000000001
28512.2,-89786.55
28514.2,-89802.90000000001
28516.2,-89829.30000000002
28518.2,-89880.35000000002
28520.2,-89952.20000000003
28522.2,-90037.50000000001
28524.2,-90137.55000000002
28526.2,-90257.70000000003
28528.18,-90397.8
28530.15,-90548.90000000001
28532.13,-90698.1
28534.1,-90834.0
28536.1,-90944.1
28538.1,-91014.70000000001
28540.1,-91044.05000000002
28542.1,-91045.55
28544.1,-91026.95
28546.1,-90984.34999999999
28548.1,-90926.99999999999
28550.1,-90881.34999999999
28552.1,-90860.9
28554.1,-90856.35
28556.1,-90854.55
28558.1,-90847.3
28560.1,-90834.2
28562.1,-90829.1
28564.1,-90841.45
28566.1,-90853.54999999999
28568.1,-90848.4
28570.1,-90841.94999999998
28572.1,-90852.79999999999
28574.1,-90868.45
28576.1,-90872.9
28578.1,-90873.5
28580.1,-90877.95
28582.1,-90881.79999999999
28584.1,-90888.69999999998
28586.1,-90906.79999999999
28588.1,-90925.95
28590.1,-90931.65000000001
28592.1,-90930.20000000003
28594.1,-90933.55000000002
28596.1,-90938.7
28598.1,-90941.65000000001
28600.1,-90946.95
28602.1,-90953.35
28604.1,-90957.00000000001
28606.1,-90965.85
28608.07,-90982.90000000001
28610.05,-90991.45000000001
28612.03,-90983.65
28614.0,-90978.2
28616.0,-90988.3
28618.0,-91002.35
28620.0,-91010.20000000001
28622.0,-91017.34999999999
28624.0,-91026.2
28626.0,-91030.2
28628.0,-91027.0
28630.0,-91019.15
28632.0,-91007.05
28634.0,-90993.00000000001
28636.0,-90984.05
28638.0,-90983.35
28640.0,-90984.25
28642.0,-90978.85
28644.0,-90967.85
28646.0,-90958.59999999999
28648.0,-90955.5
28650.0,-90955.2
28652.0,-90951.6
28654.0,-90943.35
28656.0,-90934.2
28658.0,-90926.55
28660.0,-90916.75
28662.0,-90899.05
28664.0,-90873.5
28666.0,-90848.4
28668.0,-90834.40000000001
28670.0,-90834.85
28672.0,-90841.65000000001
28674.0,-90842.6
28676.0,-90833.75
28678.0,-90821.65000000001
28680.0,-90812.75
28682.0,-90804.85000000002
28684.0,-90792.1
28686.0,-90774.65000000002
28687.97,-90759.90000000001
28689.95,-90753.85
28691.93,-90750.75
28693.9,-90738.25000000001
28695.9,-90715.95000000001
28697.9,-90698.1
28699.9,-90692.90000000001
28701.9,-90691.45000000001
28703.9,-90683.4
28705.9,-90669.84999999999
28707.9,-90657.15
28709.9,-90649.09999999999
28711.9,-90645.49999999999
28713.9,-90641.19999999998
28715.9,-90631.24999999999
28717.9,-90619.25
28719.9,-90614.09999999999
28721.9,-90617.60000000002
28723.9,-90622.45000000001
28725.9,-90620.95000000001
28727.9,-90611.35000000002
28729.9,-90599.30000000002
28731.9,-90595.10000000002
